game_id,season,week,game_type,team,opponent,points_for,points_against,is_home,plays,pass_plays,rush_plays,dropbacks,sacks_taken,negative_plays,yards,epa_total,explosive_20_10,explosive_25_15,explosive_20_20,explosive_epa2,explosive_20_10_ng,explosive_25_15_ng,explosive_20_20_ng,explosive_epa2_ng,turnovers,turnovers_ng,turnovers_scrimmage,turnovers_scrimmage_ng,def_plays_made,drives,drive_plays_total,drive_seconds_total,franchise,opp_franchise,margin,win,explosive_20_10_diff,explosive_25_15_diff,explosive_20_20_diff,explosive_epa2_diff,explosive_20_10_ng_diff,explosive_25_15_ng_diff,explosive_20_20_ng_diff,explosive_epa2_ng_diff,turnovers_diff,turnovers_ng_diff,turnovers_scrimmage_diff,turnovers_scrimmage_ng_diff,yards_diff
2014_18_ARI_CAR,2014,18,POST,ARI,CAR,16,27,False,47,32,15,32,4,9,78.0,-20.13122080839821,1,0,1,2,0,0,0,2,3.0,2.0,2.0,1.0,9,18,52.0,1488.0,ARI,CAR,-11,0.0,-11,-4,-3,-3,-9,-2,-2,-1,0.0,0.0,0.0,0.0,-308.0
2014_18_BAL_PIT,2014,18,POST,PIT,BAL,17,30,True,73,54,19,55,5,7,387.0,-7.9207184754494,4,3,3,5,3,2,3,4,3.0,1.0,3.0,1.0,6,10,75.0,2117.0,PIT,BAL,-13,0.0,-1,2,-1,-2,-2,1,-1,-3,2.0,0.0,2.0,0.0,85.0
2014_18_BAL_PIT,2014,18,POST,BAL,PIT,30,17,False,51,30,21,32,1,6,302.0,8.371865593363612,5,1,4,7,5,1,4,7,1.0,1.0,1.0,1.0,10,11,58.0,1483.0,BAL,PIT,13,1.0,1,-2,1,2,2,-1,1,3,-2.0,0.0,-2.0,0.0,-85.0
2014_18_CIN_IND,2014,18,POST,IND,CIN,26,10,True,69,45,24,46,1,3,482.0,7.609060602742023,7,6,5,5,6,6,5,5,1.0,1.0,1.0,1.0,6,12,74.0,2050.0,IND,CIN,16,1.0,2,1,3,4,3,3,3,4,0.0,1.0,0.0,1.0,228.0
2014_18_CIN_IND,2014,18,POST,CIN,IND,10,26,False,59,38,21,41,3,7,254.0,-11.76322768309965,5,5,2,1,3,3,2,1,1.0,0.0,1.0,0.0,4,12,60.0,1550.0,CIN,IND,-16,0.0,-2,-1,-3,-4,-3,-3,-3,-4,0.0,-1.0,0.0,-1.0,-228.0
2014_18_DET_DAL,2014,18,POST,DAL,DET,24,20,True,56,37,19,37,6,6,317.0,7.72099262320668,5,4,3,7,5,4,3,7,0.0,0.0,0.0,0.0,5,11,60.0,1827.0,DAL,DET,4,1.0,0,1,0,1,0,1,0,1,-3.0,-3.0,-3.0,-3.0,-80.0
2014_18_DET_DAL,2014,18,POST,DET,DAL,20,24,False,67,45,22,46,3,4,397.0,4.398785030280033,5,3,3,6,5,3,3,6,3.0,3.0,3.0,3.0,6,11,69.0,1773.0,DET,DAL,-4,0.0,0,-1,0,-1,0,-1,0,-1,3.0,3.0,3.0,3.0,80.0
2014_19_BAL_NE,2014,19,POST,NE,BAL,35,31,True,62,53,9,54,2,3,428.0,19.447629310830962,4,2,4,7,4,2,4,7,1.0,1.0,1.0,1.0,3,12,66.0,1641.0,NE,BAL,4,1.0,-3,0,2,0,-3,0,2,0,-1.0,-1.0,-1.0,-1.0,0.0
2014_19_BAL_NE,2014,19,POST,BAL,NE,31,35,False,73,45,28,45,0,2,428.0,11.138675709280093,7,2,2,7,7,2,2,7,2.0,2.0,2.0,2.0,4,12,74.0,1959.0,BAL,NE,-4,0.0,3,0,-2,0,3,0,-2,0,1.0,1.0,1.0,1.0,0.0
2014_19_CAR_SEA,2014,19,POST,SEA,CAR,31,17,True,49,24,25,25,2,5,351.0,10.56113867654605,9,6,7,7,7,5,6,6,0.0,0.0,0.0,0.0,5,9,53.0,1557.0,SEA,CAR,14,1.0,5,2,5,3,6,4,6,5,-3.0,-3.0,-3.0,-3.0,-11.0
2014_19_CAR_SEA,2014,19,POST,CAR,SEA,17,31,False,68,38,30,39,2,2,362.0,-3.838440355611965,4,4,2,4,1,1,0,1,3.0,3.0,3.0,3.0,4,10,69.0,2043.0,CAR,SEA,-14,0.0,-5,-2,-5,-3,-6,-4,-6,-5,3.0,3.0,3.0,3.0,11.0
2014_19_DAL_GB,2014,19,POST,GB,DAL,26,21,True,64,38,26,38,2,5,420.0,11.304857309729382,7,6,5,4,7,6,5,4,1.0,1.0,1.0,1.0,5,9,68.0,1761.0,GB,DAL,5,1.0,2,3,1,1,2,3,1,1,0.0,0.0,0.0,0.0,105.0
2014_19_DAL_GB,2014,19,POST,DAL,GB,21,26,False,51,23,28,24,4,4,315.0,4.4309014466707595,5,3,4,3,5,3,4,3,1.0,1.0,1.0,1.0,5,8,52.0,1839.0,DAL,GB,-5,0.0,-2,-3,-1,-1,-2,-3,-1,-1,0.0,0.0,0.0,0.0,-105.0
2014_19_IND_DEN,2014,19,POST,DEN,IND,13,24,True,67,47,20,47,2,4,288.0,-15.31125083028925,6,2,4,2,4,2,2,2,1.0,1.0,1.0,1.0,4,12,70.0,1559.0,DEN,IND,-11,0.0,1,0,-1,-4,-1,0,-3,-4,-1.0,-1.0,-1.0,-1.0,-76.0
2014_19_IND_DEN,2014,19,POST,IND,DEN,24,13,False,71,43,28,45,0,4,364.0,8.786679373940395,5,2,5,6,5,2,5,6,2.0,2.0,2.0,2.0,4,12,73.0,2041.0,IND,DEN,11,1.0,-1,0,1,4,1,0,3,4,1.0,1.0,1.0,1.0,76.0
2014_20_GB_SEA,2014,20,POST,SEA,GB,28,22,True,70,36,34,39,5,7,400.0,-0.4757181197199971,14,6,6,6,12,5,5,5,5.0,5.0,4.0,4.0,6,16,70.0,1864.0,SEA,GB,6,1.0,10,5,4,4,8,4,3,3,3.0,3.0,2.0,2.0,94.0
2014_20_GB_SEA,2014,20,POST,GB,SEA,22,28,False,65,35,30,36,1,4,306.0,-12.767186660948953,4,1,2,2,4,1,2,2,2.0,2.0,2.0,2.0,11,14,74.0,1979.0,GB,SEA,-6,0.0,-10,-5,-4,-4,-8,-4,-3,-3,-3.0,-3.0,-2.0,-2.0,-94.0
2014_20_IND_NE,2014,20,POST,NE,IND,45,7,True,76,36,40,37,1,3,397.0,17.387591066887005,7,2,4,7,5,2,3,5,1.0,1.0,1.0,1.0,3,11,77.0,2269.0,NE,IND,38,1.0,3,0,3,6,3,1,2,4,-2.0,0.0,-1.0,1.0,187.0
2014_20_IND_NE,2014,20,POST,IND,NE,7,45,False,51,33,18,36,0,0,210.0,-16.383879331543447,4,2,1,1,2,1,1,1,3.0,1.0,2.0,0.0,4,11,53.0,1331.0,IND,NE,-38,0.0,-3,0,-3,-6,-3,-1,-2,-4,2.0,0.0,1.0,-1.0,-187.0
2014_21_NE_SEA,2014,21,POST,SEA,NE,24,28,True,53,24,29,26,3,3,396.0,7.99518966090173,11,9,6,5,11,9,6,5,1.0,1.0,1.0,1.0,4,11,54.0,1574.0,SEA,NE,-4,0.0,6,9,1,-1,6,9,1,-1,-1.0,-1.0,-1.0,-1.0,16.0
2014_21_NE_SEA,2014,21,POST,NE,SEA,28,24,False,70,51,19,51,1,2,380.0,12.180544925271533,5,0,5,6,5,0,5,6,2.0,2.0,2.0,2.0,4,12,72.0,2026.0,NE,SEA,4,1.0,-6,-9,-1,1,-6,-9,-1,1,1.0,1.0,1.0,1.0,-16.0
2015_01_BAL_DEN,2015,1,REG,DEN,BAL,19,13,True,68,44,24,44,4,8,220.0,-16.876772641883186,1,0,0,1,1,0,0,1,1.0,1.0,1.0,1.0,7,11,73.0,2237.0,DEN,BAL,6,1.0,-1,-1,-2,-1,-1,-1,-2,-1,-1.0,-1.0,-1.0,-1.0,47.0
2015_01_BAL_DEN,2015,1,REG,BAL,DEN,13,19,False,57,34,23,34,2,7,173.0,-21.940908570225503,2,1,2,2,2,1,2,2,2.0,2.0,2.0,2.0,8,11,59.0,1363.0,BAL,DEN,-6,0.0,1,1,2,1,1,1,2,1,1.0,1.0,1.0,1.0,-47.0
2015_01_CAR_JAX,2015,1,REG,JAX,CAR,9,20,True,65,44,21,46,5,8,265.0,-19.98436829797494,7,1,2,2,7,1,2,2,3.0,2.0,3.0,2.0,6,12,68.0,1554.0,JAX,CAR,-11,0.0,2,-1,-1,-1,2,-1,-1,-1,2.0,1.0,2.0,1.0,0.0
2015_01_CAR_JAX,2015,1,REG,CAR,JAX,20,9,False,66,33,33,35,2,6,265.0,-4.624967512298053,5,2,3,3,5,2,3,3,1.0,1.0,1.0,1.0,11,12,72.0,2046.0,CAR,JAX,11,1.0,-2,1,1,1,-2,1,1,1,-2.0,-1.0,-2.0,-1.0,0.0
2015_01_CIN_OAK,2015,1,REG,LV,CIN,13,33,True,62,46,16,47,2,3,246.0,-11.01213605263899,2,0,1,3,2,0,1,0,2.0,0.0,2.0,0.0,2,12,61.0,1648.0,OAK,CIN,-20,0.0,-6,-4,-4,-3,-4,-3,-2,-4,2.0,0.0,2.0,0.0,-152.0
2015_01_CIN_OAK,2015,1,REG,CIN,LV,33,13,False,63,34,29,35,0,3,398.0,14.195345838416578,8,4,5,6,6,3,3,4,0.0,0.0,0.0,0.0,3,12,67.0,1952.0,CIN,OAK,20,1.0,6,4,4,3,4,3,2,4,-2.0,0.0,-2.0,0.0,152.0
2015_01_CLE_NYJ,2015,1,REG,NYJ,CLE,31,10,True,59,24,35,24,0,2,334.0,8.784326003450953,7,3,3,5,5,2,2,5,1.0,1.0,1.0,1.0,8,11,61.0,1700.0,NYJ,CLE,21,1.0,2,2,0,2,2,1,0,3,-3.0,-1.0,-3.0,-1.0,13.0
2015_01_CLE_NYJ,2015,1,REG,CLE,NYJ,10,31,False,63,35,28,42,3,5,321.0,-12.67140005452016,5,1,3,3,3,1,2,2,4.0,2.0,4.0,2.0,2,10,64.0,1900.0,CLE,NYJ,-21,0.0,-2,-2,0,-2,-2,-1,0,-3,3.0,1.0,3.0,1.0,-13.0
2015_01_DET_SD,2015,1,REG,LAC,DET,33,28,True,72,43,29,43,2,7,485.0,6.632120427931554,9,2,7,7,9,2,7,7,3.0,3.0,3.0,3.0,5,12,76.0,2292.0,LAC,DET,5,1.0,3,-1,2,1,4,-1,3,2,1.0,1.0,1.0,1.0,183.0
2015_01_DET_SD,2015,1,REG,DET,LAC,28,33,False,47,31,16,31,1,5,302.0,0.10645293610286899,6,3,5,6,5,3,4,5,2.0,2.0,2.0,2.0,8,11,47.0,1308.0,DET,LAC,-5,0.0,-3,1,-2,-1,-4,1,-3,-2,-1.0,-1.0,-1.0,-1.0,-183.0
2015_01_GB_CHI,2015,1,REG,CHI,GB,23,31,True,70,37,33,40,2,3,402.0,7.7763105687001755,8,5,6,6,7,5,5,5,1.0,1.0,1.0,1.0,2,8,74.0,1912.0,CHI,GB,-8,0.0,-1,0,2,3,-2,0,1,2,1.0,1.0,1.0,1.0,79.0
2015_01_GB_CHI,2015,1,REG,GB,CHI,31,23,False,51,23,28,28,0,2,323.0,20.098572872881803,9,5,4,3,9,5,4,3,0.0,0.0,0.0,0.0,4,9,54.0,1688.0,GB,CHI,8,1.0,1,0,-2,-3,2,0,-1,-2,-1.0,-1.0,-1.0,-1.0,-79.0
2015_01_IND_BUF,2015,1,REG,BUF,IND,27,14,True,52,19,33,22,0,8,346.0,9.028467112141495,8,5,6,5,6,4,6,5,0.0,0.0,0.0,0.0,5,11,57.0,1856.0,BUF,IND,13,1.0,5,3,4,0,5,3,5,3,-3.0,-1.0,-2.0,-1.0,39.0
2015_01_IND_BUF,2015,1,REG,IND,BUF,14,27,False,69,53,16,55,2,2,307.0,3.061930507847894,3,2,2,5,1,1,1,2,3.0,1.0,2.0,1.0,8,10,69.0,1744.0,IND,BUF,-13,0.0,-5,-3,-4,0,-5,-3,-5,-3,3.0,1.0,2.0,1.0,-39.0
2015_01_KC_HOU,2015,1,REG,HOU,KC,20,27,True,74,53,21,54,5,6,398.0,-10.614012406265111,5,2,3,1,4,2,2,0,2.0,2.0,2.0,2.0,7,14,75.0,1481.0,HOU,KC,-7,0.0,-1,1,1,-2,1,1,0,-3,2.0,2.0,2.0,2.0,65.0
2015_01_KC_HOU,2015,1,REG,KC,HOU,27,20,False,64,35,29,37,2,7,333.0,-0.8487378118047815,6,1,2,3,3,1,2,3,0.0,0.0,0.0,0.0,7,15,70.0,2119.0,KC,HOU,7,1.0,1,-1,-1,2,-1,-1,0,3,-2.0,-2.0,-2.0,-2.0,-65.0
2015_01_MIA_WAS,2015,1,REG,WAS,MIA,10,17,True,68,32,36,32,1,5,350.0,-3.6879726797489614,6,1,2,2,6,1,2,2,2.0,2.0,2.0,2.0,4,10,71.0,2274.0,WSH,MIA,-7,0.0,-1,-2,-2,1,0,-2,-1,1,1.0,1.0,1.0,1.0,93.0
2015_01_MIA_WAS,2015,1,REG,MIA,WAS,17,10,False,54,37,17,37,3,5,257.0,-5.431678860801861,7,3,4,1,6,3,3,1,1.0,1.0,1.0,1.0,6,9,56.0,1326.0,MIA,WSH,7,1.0,1,2,2,-1,0,2,1,-1,-1.0,-1.0,-1.0,-1.0,-93.0
2015_01_MIN_SF,2015,1,REG,SF,MIN,20,3,True,64,27,37,31,1,1,397.0,13.664021037532175,10,2,2,3,9,2,2,3,1.0,1.0,0.0,0.0,6,9,69.0,1982.0,SF,MIN,17,1.0,6,0,0,3,6,0,1,3,0.0,0.0,-1.0,-1.0,149.0
2015_01_MIN_SF,2015,1,REG,MIN,SF,3,20,False,54,37,17,40,5,6,248.0,-17.54050193912053,4,2,2,0,3,2,1,0,1.0,1.0,1.0,1.0,3,10,56.0,1618.0,MIN,SF,-17,0.0,-6,0,0,-3,-6,0,-1,-3,0.0,0.0,1.0,1.0,-149.0
2015_01_NO_ARI,2015,1,REG,ARI,NO,31,19,True,56,32,24,34,0,4,428.0,9.726224708999574,10,5,4,5,9,4,3,4,1.0,1.0,1.0,1.0,5,12,58.0,1596.0,ARI,NO,12,1.0,5,2,-1,1,4,1,-2,0,0.0,0.0,0.0,0.0,20.0
2015_01_NO_ARI,2015,1,REG,NO,ARI,19,31,False,70,50,20,50,2,5,408.0,-1.9201384115954117,5,3,5,4,5,3,5,4,1.0,1.0,1.0,1.0,5,11,74.0,2004.0,NO,ARI,-12,0.0,-5,-2,1,-1,-4,-1,2,0,0.0,0.0,0.0,0.0,-20.0
2015_01_NYG_DAL,2015,1,REG,DAL,NYG,27,26,True,67,45,22,45,0,2,437.0,-2.791044394158268,4,2,3,1,4,2,3,1,3.0,3.0,3.0,3.0,4,11,70.0,2230.0,DAL,NYG,1,1.0,2,1,2,-1,2,1,2,-1,3.0,3.0,3.0,3.0,152.0
2015_01_NYG_DAL,2015,1,REG,NYG,DAL,26,27,False,61,37,24,38,1,4,285.0,2.859030978632792,2,1,1,2,2,1,1,2,0.0,0.0,0.0,0.0,4,10,65.0,1370.0,NYG,DAL,-1,0.0,-2,-1,-2,1,-2,-1,-2,1,-3.0,-3.0,-3.0,-3.0,-152.0
2015_01_PHI_ATL,2015,1,REG,ATL,PHI,26,24,True,67,35,32,37,1,6,398.0,-3.949938222743194,7,3,6,3,7,3,6,3,2.0,2.0,2.0,2.0,3,13,74.0,2127.0,ATL,PHI,2,1.0,1,1,2,-2,1,1,2,-2,0.0,0.0,0.0,0.0,-1.0
2015_01_PHI_ATL,2015,1,REG,PHI,ATL,24,26,False,68,52,16,52,0,2,399.0,5.400452308239451,6,2,4,5,6,2,4,5,2.0,2.0,2.0,2.0,8,13,70.0,1473.0,PHI,ATL,-2,0.0,-1,-1,-2,2,-1,-1,-2,2,0.0,0.0,0.0,0.0,1.0
2015_01_PIT_NE,2015,1,REG,NE,PIT,28,21,True,57,34,23,34,2,4,363.0,15.708723410352832,3,1,1,3,3,1,1,3,0.0,0.0,0.0,0.0,7,10,58.0,1675.0,NE,PIT,7,1.0,-6,-5,-4,-1,-5,-4,-3,0,-1.0,-1.0,-1.0,-1.0,-103.0
2015_01_PIT_NE,2015,1,REG,PIT,NE,21,28,False,67,42,25,42,3,6,466.0,18.839569908690216,9,6,5,4,8,5,4,3,1.0,1.0,1.0,1.0,4,9,70.0,1925.0,PIT,NE,-7,0.0,6,5,4,1,5,4,3,0,1.0,1.0,1.0,1.0,103.0
2015_01_SEA_STL,2015,1,REG,LA,SEA,34,31,True,55,29,26,31,2,8,352.0,-6.112451667238018,9,5,8,5,9,5,8,5,3.0,3.0,3.0,3.0,11,12,60.0,1812.0,LAR,SEA,3,1.0,3,4,5,3,3,4,5,3,2.0,2.0,2.0,2.0,6.0
2015_01_SEA_STL,2015,1,REG,SEA,LA,31,34,False,79,47,32,53,6,10,346.0,-6.392075081864481,6,1,3,2,6,1,3,2,1.0,1.0,1.0,1.0,9,11,82.0,2248.0,SEA,LAR,-3,0.0,-3,-4,-5,-3,-3,-4,-5,-3,-2.0,-2.0,-2.0,-2.0,-6.0
2015_01_TEN_TB,2015,1,REG,TB,TEN,14,42,True,63,37,26,42,4,6,273.0,-18.298901174828643,5,2,3,4,3,0,1,2,2.0,2.0,2.0,2.0,4,12,63.0,1709.0,TB,TEN,-28,0.0,-4,-1,-2,-2,-3,-2,-3,-3,1.0,2.0,1.0,2.0,-41.0
2015_01_TEN_TB,2015,1,REG,TEN,TB,42,14,False,46,17,29,17,2,3,314.0,14.675735028285999,9,3,5,6,6,2,4,5,1.0,0.0,1.0,0.0,8,10,49.0,1891.0,TEN,TB,28,1.0,4,1,2,2,3,2,3,3,-1.0,-2.0,-1.0,-2.0,41.0
2015_02_ARI_CHI,2015,2,REG,CHI,ARI,23,48,True,62,34,28,35,2,7,335.0,-13.344113520527456,8,3,6,3,5,2,3,3,2.0,2.0,2.0,2.0,3,13,65.0,1796.0,CHI,ARI,-25,0.0,2,2,3,-4,2,1,0,-2,0.0,0.0,1.0,1.0,33.0
2015_02_ARI_CHI,2015,2,REG,ARI,CHI,48,23,False,50,24,26,24,0,1,302.0,12.970506173092872,6,1,3,7,3,1,3,5,2.0,2.0,1.0,1.0,6,11,52.0,1804.0,ARI,CHI,25,1.0,-2,-2,-3,4,-2,-1,0,2,0.0,0.0,-1.0,-1.0,-33.0
2015_02_ATL_NYG,2015,2,REG,NYG,ATL,20,24,True,65,42,23,44,2,6,388.0,4.762302865332458,7,5,4,5,7,5,4,5,1.0,1.0,1.0,1.0,3,10,67.0,1705.0,NYG,ATL,-4,0.0,3,3,1,0,3,3,1,0,1.0,1.0,1.0,1.0,-15.0
2015_02_ATL_NYG,2015,2,REG,ATL,NYG,24,20,False,69,48,21,48,2,3,403.0,16.942626665190474,4,2,3,5,4,2,3,5,0.0,0.0,0.0,0.0,7,11,71.0,1895.0,ATL,NYG,4,1.0,-3,-3,-1,0,-3,-3,-1,0,-1.0,-1.0,-1.0,-1.0,15.0
2015_02_BAL_OAK,2015,2,REG,LV,BAL,37,33,True,65,47,18,47,1,0,449.0,15.561559041765936,6,4,6,5,6,4,6,5,1.0,1.0,1.0,1.0,3,11,69.0,1774.0,OAK,BAL,4,1.0,-5,-3,-2,-1,-5,-3,-2,-1,-1.0,-1.0,-1.0,-1.0,-44.0
2015_02_BAL_OAK,2015,2,REG,BAL,LV,33,37,False,70,45,25,45,0,2,493.0,16.619468528010557,11,7,8,6,11,7,8,6,2.0,2.0,2.0,2.0,2,11,74.0,1826.0,BAL,OAK,-4,0.0,5,3,2,1,5,3,2,1,1.0,1.0,1.0,1.0,44.0
2015_02_DAL_PHI,2015,2,REG,PHI,DAL,10,20,True,55,38,17,39,1,7,226.0,-20.177739366192117,2,1,2,3,1,0,1,1,3.0,3.0,3.0,3.0,7,12,56.0,1175.0,PHI,DAL,-10,0.0,-1,-1,0,1,-1,-1,0,0,1.0,2.0,1.0,2.0,-135.0
2015_02_DAL_PHI,2015,2,REG,DAL,PHI,20,10,False,68,37,31,39,3,7,361.0,-4.7411812096190005,3,2,2,2,2,1,1,1,2.0,1.0,2.0,1.0,10,12,72.0,2425.0,DAL,PHI,10,1.0,1,1,0,-1,1,1,0,0,-1.0,-2.0,-1.0,-2.0,135.0
2015_02_DEN_KC,2015,2,REG,KC,DEN,24,31,True,58,30,28,32,5,8,314.0,-13.647224083585176,8,4,5,4,7,4,5,4,5.0,5.0,4.0,4.0,5,13,59.0,1739.0,KC,DEN,-7,0.0,3,3,3,2,2,3,3,2,4.0,4.0,3.0,3.0,15.0
2015_02_DEN_KC,2015,2,REG,DEN,KC,31,24,False,70,48,22,48,3,4,299.0,-12.22172463349262,5,1,2,2,5,1,2,2,1.0,1.0,1.0,1.0,11,13,71.0,1861.0,DEN,KC,7,1.0,-3,-3,-3,-2,-2,-3,-3,-2,-4.0,-4.0,-3.0,-3.0,-15.0
2015_02_DET_MIN,2015,2,REG,MIN,DET,26,16,True,60,19,41,22,1,5,352.0,6.43229138505475,7,4,4,5,5,3,3,4,1.0,1.0,1.0,1.0,6,11,63.0,1866.0,MIN,DET,10,1.0,7,4,4,0,5,3,3,2,-2.0,-2.0,-2.0,-2.0,29.0
2015_02_DET_MIN,2015,2,REG,DET,MIN,16,26,False,71,54,17,58,1,3,323.0,-10.530762007595488,0,0,0,5,0,0,0,2,3.0,3.0,3.0,3.0,5,10,71.0,1734.0,DET,MIN,-10,0.0,-7,-4,-4,0,-5,-3,-3,-2,2.0,2.0,2.0,2.0,-29.0
2015_02_HOU_CAR,2015,2,REG,CAR,HOU,24,17,True,71,39,32,43,2,5,351.0,-4.558948673751324,10,5,3,3,10,5,3,3,1.0,1.0,1.0,1.0,4,15,74.0,1937.0,CAR,HOU,7,1.0,8,4,2,-3,9,5,3,-1,0.0,0.0,0.0,0.0,51.0
2015_02_HOU_CAR,2015,2,REG,HOU,CAR,17,24,False,82,59,23,60,1,4,300.0,-12.945785251130179,2,1,1,6,1,0,0,4,1.0,1.0,1.0,1.0,4,14,83.0,1663.0,HOU,CAR,-7,0.0,-8,-4,-2,3,-9,-5,-3,1,0.0,0.0,0.0,0.0,-51.0
2015_02_MIA_JAX,2015,2,REG,JAX,MIA,23,20,True,65,33,32,34,0,6,397.0,4.413470339341958,7,4,5,4,7,4,5,4,0.0,0.0,0.0,0.0,4,13,69.0,1808.0,JAX,MIA,3,1.0,3,1,1,0,3,1,1,0,0.0,0.0,0.0,0.0,11.0
2015_02_MIA_JAX,2015,2,REG,MIA,JAX,20,23,False,61,45,16,46,2,4,386.0,7.382737701901807,4,3,4,4,4,3,4,4,0.0,0.0,0.0,0.0,5,12,65.0,1792.0,MIA,JAX,-3,0.0,-3,-1,-1,0,-3,-1,-1,0,0.0,0.0,0.0,0.0,-11.0
2015_02_NE_BUF,2015,2,REG,BUF,NE,32,40,True,67,39,28,43,8,11,349.0,0.33066252537560636,10,6,6,4,6,4,3,2,3.0,2.0,3.0,2.0,3,14,65.0,1803.0,BUF,NE,-8,0.0,0,2,-1,-4,-2,0,-2,-4,1.0,1.0,1.0,1.0,-162.0
2015_02_NE_BUF,2015,2,REG,NE,BUF,40,32,False,73,61,12,61,2,1,511.0,7.989940561133924,10,4,7,8,8,4,5,6,2.0,1.0,2.0,1.0,14,15,80.0,1797.0,NE,BUF,8,1.0,0,-2,1,4,2,0,2,4,-1.0,-1.0,-1.0,-1.0,162.0
2015_02_NYJ_IND,2015,2,REG,IND,NYJ,7,20,True,61,37,24,41,0,2,343.0,-12.847174383015453,7,5,5,4,7,5,5,4,5.0,5.0,5.0,5.0,6,11,62.0,1692.0,IND,NYJ,-13,0.0,1,0,1,0,2,1,2,0,4.0,4.0,4.0,4.0,-1.0
2015_02_NYJ_IND,2015,2,REG,NYJ,IND,20,7,False,62,35,27,36,1,5,344.0,-0.6516708205528197,6,5,4,4,5,4,3,4,1.0,1.0,1.0,1.0,7,11,65.0,1908.0,NYJ,IND,13,1.0,-1,0,-1,0,-2,-1,-2,0,-4.0,-4.0,-4.0,-4.0,1.0
2015_02_SD_CIN,2015,2,REG,CIN,LAC,24,19,True,60,26,34,28,0,3,391.0,1.25591167438572,8,3,4,4,8,3,4,4,2.0,2.0,2.0,2.0,9,12,64.0,1791.0,CIN,LAC,5,1.0,4,-1,0,1,4,-1,0,1,-1.0,-1.0,0.0,0.0,37.0
2015_02_SD_CIN,2015,2,REG,LAC,CIN,19,24,False,57,32,25,33,4,7,354.0,3.6287323786835675,4,4,4,3,4,4,4,3,3.0,3.0,2.0,2.0,5,10,59.0,1809.0,LAC,CIN,-5,0.0,-4,1,0,-1,-4,1,0,-1,1.0,1.0,0.0,0.0,-37.0
2015_02_SEA_GB,2015,2,REG,GB,SEA,27,17,True,64,36,28,40,2,4,364.0,4.357208664441677,5,3,4,3,5,3,4,3,1.0,1.0,1.0,1.0,10,11,68.0,1998.0,GB,SEA,10,1.0,-2,1,2,-1,-2,1,2,-1,-1.0,0.0,-1.0,0.0,40.0
2015_02_SEA_GB,2015,2,REG,SEA,GB,17,27,False,56,31,25,36,2,7,324.0,-2.3930770093405958,7,2,2,4,7,2,2,4,2.0,1.0,2.0,1.0,5,11,58.0,1602.0,SEA,GB,-10,0.0,2,-1,-2,1,2,-1,-2,1,1.0,0.0,1.0,0.0,-40.0
2015_02_SF_PIT,2015,2,REG,PIT,SF,43,18,True,50,29,21,29,0,2,461.0,27.692439379199875,9,7,6,6,4,4,4,4,0.0,0.0,0.0,0.0,9,11,52.0,1381.0,PIT,SF,25,1.0,4,5,4,-1,2,4,4,3,-1.0,-1.0,-1.0,-1.0,50.0
2015_02_SF_PIT,2015,2,REG,SF,PIT,18,43,False,83,52,31,56,5,10,411.0,5.76746710852807,5,2,2,7,2,0,0,1,1.0,1.0,1.0,1.0,0,10,83.0,2219.0,SF,PIT,-25,0.0,-4,-5,-4,1,-2,-4,-4,-3,1.0,1.0,1.0,1.0,-50.0
2015_02_STL_WAS,2015,2,REG,WAS,LA,24,10,True,66,29,37,29,2,8,373.0,3.0880770741692487,7,5,6,6,7,5,6,6,1.0,1.0,1.0,1.0,2,12,67.0,2264.0,WSH,LAR,14,1.0,2,3,5,5,2,3,5,5,1.0,1.0,1.0,1.0,160.0
2015_02_STL_WAS,2015,2,REG,LA,WAS,10,24,False,46,33,13,34,1,2,213.0,-12.84146782108663,5,2,1,1,5,2,1,1,0.0,0.0,0.0,0.0,8,12,47.0,1336.0,LAR,WSH,-14,0.0,-2,-3,-5,-5,-2,-3,-5,-5,-1.0,-1.0,-1.0,-1.0,-160.0
2015_02_TB_NO,2015,2,REG,NO,TB,19,26,True,69,43,26,43,4,5,324.0,-9.129062349153623,8,0,4,7,7,0,3,6,3.0,3.0,3.0,3.0,5,13,70.0,1888.0,NO,TB,-7,0.0,0,-2,-1,3,0,-1,-1,3,1.0,1.0,1.0,1.0,-9.0
2015_02_TB_NO,2015,2,REG,TB,NO,26,19,False,59,24,35,29,3,6,333.0,-5.4753091262458335,8,2,5,4,7,1,4,3,2.0,2.0,2.0,2.0,8,12,64.0,1712.0,TB,NO,7,1.0,0,2,1,-3,0,1,1,-3,-1.0,-1.0,-1.0,-1.0,9.0
2015_02_TEN_CLE,2015,2,REG,CLE,TEN,28,14,True,46,17,29,18,2,6,275.0,1.0348859612131491,5,4,3,3,5,4,3,2,0.0,0.0,0.0,0.0,9,11,47.0,1489.0,CLE,TEN,14,1.0,-1,1,0,-3,2,2,2,-1,-3.0,-2.0,-3.0,-2.0,-110.0
2015_02_TEN_CLE,2015,2,REG,TEN,CLE,14,28,False,74,44,30,46,7,9,385.0,-1.5678953386377543,6,3,3,6,3,2,1,3,3.0,2.0,3.0,2.0,5,12,74.0,2111.0,TEN,CLE,-14,0.0,1,-1,0,3,-2,-2,-2,1,3.0,2.0,3.0,2.0,110.0
